T2M,T2M_MAX,T2M_MIN,RH2M,WS10M,PRECTOTCORR,DATE,YEAR,MONTH,HEAVY_RAIN,HEATWAVE,EXTREME_RAIN,TEMP_ANOMALY,TEMP_MA30
17.21,24.8,11.49,75.62,3.14,0.0,2003-12-21,2003,12,False,False,False,-8.638685939553216,18.466
15.84,24.07,9.68,73.35,3.49,0.0,2003-12-22,2003,12,False,False,False,-10.008685939553217,18.392
15.55,23.22,8.92,71.7,2.93,0.0,2003-12-23,2003,12,False,False,False,-10.298685939553216,18.298
16.49,24.21,9.62,69.79,2.73,0.0,2003-12-24,2003,12,False,False,False,-9.358685939553219,18.188333333333333
15.98,23.83,9.59,72.14,2.99,0.0,2003-12-25,2003,12,False,False,False,-9.868685939553217,18.04366666666667
15.31,23.59,8.55,68.62,3.26,0.0,2003-12-26,2003,12,False,False,False,-10.538685939553217,17.871666666666666
15.81,22.09,9.77,74.52,2.88,0.09,2003-12-27,2003,12,False,False,False,-10.038685939553217,17.752000000000002
14.66,17.41,12.55,90.15,2.23,4.42,2003-12-28,2003,12,False,False,False,-11.188685939553217,17.627333333333333
14.6,21.0,9.27,82.49,2.84,0.0,2003-12-29,2003,12,False,False,False,-11.248685939553217,17.52466666666667
14.26,21.28,8.23,79.7,3.17,0.0,2003-12-30,2003,12,False,False,False,-11.588685939553217,17.424666666666667
14.55,21.89,8.24,76.74,3.12,0.0,2003-12-31,2003,12,False,False,False,-11.298685939553216,17.345333333333333
14.15,21.8,7.65,73.05,2.87,0.0,2004-01-01,2004,1,False,False,False,-11.698685939553217,17.241333333333333
14.29,21.76,7.4,69.48,2.73,0.0,2004-01-02,2004,1,False,False,False,-11.558685939553218,17.13133333333333
13.74,21.46,7.35,67.97,2.73,0.0,2004-01-03,2004,1,False,False,False,-12.108685939553217,16.984333333333336
12.7,20.3,6.46,71.02,3.27,0.0,2004-01-04,2004,1,False,False,False,-13.148685939553218,16.810333333333332
12.64,20.21,6.25,70.76,3.23,0.0,2004-01-05,2004,1,False,False,False,-13.208685939553217,16.659666666666666
13.25,20.88,7.06,72.15,2.88,0.0,2004-01-06,2004,1,False,False,False,-12.598685939553217,16.522333333333332
14.14,22.29,7.42,74.4,2.94,0.0,2004-01-07,2004,1,False,False,False,-11.708685939553217,16.416666666666668
14.53,23.24,7.98,71.76,3.65,0.0,2004-01-08,2004,1,False,False,False,-11.318685939553218,16.283333333333335
14.11,22.54,7.0,67.9,3.33,0.0,2004-01-09,2004,1,False,False,False,-11.738685939553218,16.114
14.36,22.64,7.68,67.13,3.45,0.0,2004-01-10,2004,1,False,False,False,-11.488685939553218,15.943666666666667
14.86,23.18,7.48,67.16,3.06,0.0,2004-01-11,2004,1,False,False,False,-10.988685939553218,15.813666666666666
15.75,23.34,8.84,67.8,2.67,0.0,2004-01-12,2004,1,False,False,False,-10.098685939553217,15.730666666666668
17.34,24.18,10.19,69.07,2.13,0.0,2004-01-13,2004,1,False,False,False,-8.508685939553217,15.687666666666667
18.34,25.2,12.0,74.85,2.19,0.0,2004-01-14,2004,1,False,False,False,-7.508685939553217,15.679666666666666
19.38,26.63,12.04,73.85,2.29,0.0,2004-01-15,2004,1,False,False,False,-6.468685939553218,15.697666666666667
18.45,25.7,13.33,72.77,2.32,0.0,2004-01-16,2004,1,False,False,False,-7.398685939553218,15.696
18.07,25.22,11.34,73.46,2.32,0.0,2004-01-17,2004,1,False,False,False,-7.778685939553217,15.650666666666666
18.86,25.62,12.54,75.7,1.91,0.0,2004-01-18,2004,1,False,False,False,-6.988685939553218,15.608333333333333
20.24,27.37,15.09,77.46,3.16,0.03,2004-01-19,2004,1,False,False,False,-5.608685939553219,15.648666666666665
18.61,26.01,11.48,67.7,2.63,0.0,2004-01-20,2004,1,False,False,False,-7.238685939553218,15.695333333333334
19.83,26.03,13.45,72.25,1.52,0.0,2004-01-21,2004,1,False,False,False,-6.018685939553219,15.828333333333335
21.03,27.49,16.55,79.94,1.84,0.04,2004-01-22,2004,1,False,False,False,-4.818685939553216,16.011
21.14,27.7,15.84,80.94,1.97,0.03,2004-01-23,2004,1,False,False,False,-4.708685939553217,16.166
20.91,26.7,16.43,80.92,2.11,0.71,2004-01-24,2004,1,False,False,False,-4.938685939553217,16.330333333333332
19.07,25.67,14.08,73.2,3.52,0.0,2004-01-25,2004,1,False,False,False,-6.778685939553217,16.455666666666666
16.77,23.01,11.43,67.36,2.69,0.02,2004-01-26,2004,1,False,False,False,-9.078685939553218,16.487666666666666
17.28,24.68,10.59,71.72,2.64,0.01,2004-01-27,2004,1,False,False,False,-8.568685939553216,16.575
16.3,23.86,9.71,62.76,2.65,0.0,2004-01-28,2004,1,False,False,False,-9.548685939553216,16.631666666666668
15.96,24.25,8.48,59.65,2.91,0.0,2004-01-29,2004,1,False,False,False,-9.888685939553216,16.688333333333333
18.16,24.64,11.71,54.74,1.94,0.0,2004-01-30,2004,1,False,False,False,-7.688685939553217,16.808666666666667
20.64,26.91,14.37,56.3,1.01,0.25,2004-01-31,2004,1,False,False,False,-5.208685939553217,17.025
17.44,20.48,14.61,81.61,1.94,0.9,2004-02-01,2004,2,False,False,False,-8.408685939553216,17.13
19.17,27.22,12.77,73.16,3.61,0.0,2004-02-02,2004,2,False,False,False,-6.678685939553215,17.310999999999996
17.61,24.18,12.72,58.67,3.92,0.0,2004-02-03,2004,2,False,False,False,-8.238685939553218,17.474666666666668
15.79,23.52,7.93,57.57,2.5,0.0,2004-02-04,2004,2,False,False,False,-10.058685939553218,17.579666666666665
17.51,25.17,8.65,52.27,1.91,0.0,2004-02-05,2004,2,False,False,False,-8.338685939553216,17.721666666666668
18.23,23.03,15.19,70.77,1.2,0.1,2004-02-06,2004,2,False,False,False,-7.618685939553217,17.858
18.58,25.38,13.64,71.74,2.24,0.14,2004-02-07,2004,2,False,False,False,-7.268685939553219,17.993000000000002
16.36,24.7,9.12,57.58,3.22,0.0,2004-02-08,2004,2,False,False,False,-9.488685939553218,18.068
16.84,25.42,9.13,56.61,3.04,0.0,2004-02-09,2004,2,False,False,False,-9.008685939553217,18.150666666666666
18.64,27.14,10.6,56.65,2.51,0.0,2004-02-10,2004,2,False,False,False,-7.208685939553217,18.276666666666664
20.0,28.65,11.75,57.2,2.24,0.0,2004-02-11,2004,2,False,False,False,-5.848685939553217,18.418333333333333
20.47,29.77,12.55,52.58,2.87,0.0,2004-02-12,2004,2,False,False,False,-5.378685939553218,18.522666666666666
20.35,29.9,12.5,52.77,3.11,0.0,2004-02-13,2004,2,False,False,False,-5.498685939553216,18.58966666666667
21.27,29.65,14.76,50.3,2.37,0.0,2004-02-14,2004,2,False,False,False,-4.578685939553218,18.652666666666665
21.17,29.46,12.59,55.76,2.44,0.0,2004-02-15,2004,2,False,False,False,-4.678685939553215,18.743333333333336
21.33,29.36,14.38,59.39,2.32,0.0,2004-02-16,2004,2,False,False,False,-4.518685939553219,18.851999999999997
21.17,30.12,13.92,52.64,2.39,0.0,2004-02-17,2004,2,False,False,False,-4.678685939553215,18.929
22.14,30.43,14.56,48.57,1.99,0.0,2004-02-18,2004,2,False,False,False,-3.7086859395532166,18.992333333333338
22.78,30.57,16.14,70.01,3.69,0.0,2004-02-19,2004,2,False,False,False,-3.068685939553216,19.131333333333334
23.1,31.78,16.78,64.19,3.51,0.0,2004-02-20,2004,2,False,False,False,-2.7486859395532157,19.240333333333336
22.04,30.71,14.11,54.56,2.94,0.0,2004-02-21,2004,2,False,False,False,-3.808685939553218,19.274
22.21,30.58,15.11,49.78,2.61,0.0,2004-02-22,2004,2,False,False,False,-3.6386859395532163,19.30966666666667
22.32,31.76,13.86,51.61,3.13,0.0,2004-02-23,2004,2,False,False,False,-3.528685939553217,19.356666666666666
22.35,31.45,13.94,47.49,2.97,0.0,2004-02-24,2004,2,False,False,False,-3.4986859395532157,19.466
22.3,31.46,13.86,50.98,2.67,0.0,2004-02-25,2004,2,False,False,False,-3.5486859395532164,19.650333333333332
22.27,31.11,14.2,51.76,2.89,0.0,2004-02-26,2004,2,False,False,False,-3.5786859395532176,19.816666666666666
23.22,32.62,14.72,54.93,2.67,0.0,2004-02-27,2004,2,False,False,False,-2.6286859395532183,20.04733333333333
24.69,34.38,16.93,64.16,3.27,0.0,2004-02-28,2004,2,False,False,False,-1.1586859395532159,20.33833333333333
26.3,35.63,18.51,57.99,2.97,0.0,2004-02-29,2004,2,False,False,False,0.45131406044678357,20.609666666666666
25.56,35.3,16.67,49.9,2.91,0.0,2004-03-01,2004,3,False,False,False,-0.2886859395532184,20.773666666666667
24.28,34.64,14.2,41.42,3.04,0.0,2004-03-02,2004,3,False,False,False,-1.568685939553216,21.001666666666665
23.91,34.27,14.01,38.85,3.12,0.0,2004-03-03,2004,3,False,False,False,-1.938685939553217,21.159666666666666
23.37,34.02,13.57,37.23,3.33,0.0,2004-03-04,2004,3,False,False,False,-2.478685939553216,21.351666666666667
24.18,34.38,14.18,38.38,3.23,0.0,2004-03-05,2004,3,False,False,False,-1.6686859395532174,21.631333333333334
25.5,35.76,15.12,36.94,2.36,0.0,2004-03-06,2004,3,False,False,False,-0.34868593955321714,21.89766666666667
23.98,30.14,19.72,63.21,1.95,3.34,2004-03-07,2004,3,False,False,False,-1.8686859395532167,22.089333333333336
24.43,32.41,17.46,52.56,2.75,0.0,2004-03-08,2004,3,False,False,False,-1.4186859395532174,22.284333333333333
25.82,34.99,17.31,42.72,2.7,0.0,2004-03-09,2004,3,False,False,False,-0.028685939553216855,22.599666666666668
26.15,33.37,19.44,52.73,1.54,1.12,2004-03-10,2004,3,False,False,False,0.30131406044678144,22.910000000000004
25.83,33.17,19.44,60.39,2.13,0.2,2004-03-11,2004,3,False,False,False,-0.018685939553218844,23.14966666666667
26.62,35.02,18.81,58.01,2.44,0.0,2004-03-12,2004,3,False,False,False,0.7713140604467839,23.370333333333335
27.83,36.29,19.68,55.17,2.55,0.0,2004-03-13,2004,3,False,False,False,1.9813140604467812,23.615666666666666
28.34,37.04,19.9,43.62,2.54,0.0,2004-03-14,2004,3,False,False,False,2.4913140604467827,23.882
28.69,38.09,20.18,33.98,2.22,0.0,2004-03-15,2004,3,False,False,False,2.841314060446784,24.12933333333333
28.51,37.51,19.38,36.0,2.62,0.0,2004-03-16,2004,3,False,False,False,2.6613140604467844,24.374
29.04,38.41,20.09,52.02,2.56,0.0,2004-03-17,2004,3,False,False,False,3.191314060446782,24.631000000000004
29.72,38.52,22.3,64.11,3.0,0.0,2004-03-18,2004,3,False,False,False,3.8713140604467817,24.915999999999997
29.61,37.65,23.26,59.72,2.73,0.1,2004-03-19,2004,3,False,False,False,3.7613140604467823,25.165
30.29,39.8,22.86,52.95,3.93,0.08,2004-03-20,2004,3,False,False,False,4.441314060446782,25.415333333333333
29.88,39.24,22.9,57.49,3.47,0.0,2004-03-21,2004,3,False,False,False,4.031314060446782,25.641333333333332
30.3,40.42,22.6,61.4,3.93,0.0,2004-03-22,2004,3,False,True,False,4.451314060446784,25.916666666666668
30.95,41.01,23.7,60.81,4.38,0.0,2004-03-23,2004,3,False,True,False,5.101314060446782,26.208000000000002
31.19,41.62,23.64,59.17,3.67,0.0,2004-03-24,2004,3,False,True,False,5.341314060446784,26.503666666666668
30.94,40.62,23.54,60.74,3.06,0.0,2004-03-25,2004,3,False,True,False,5.091314060446784,26.790000000000003
30.77,39.96,23.34,58.09,4.23,0.0,2004-03-26,2004,3,False,False,False,4.921314060446782,27.072333333333336
31.12,40.18,24.54,59.62,5.05,0.01,2004-03-27,2004,3,False,True,False,5.271314060446784,27.36733333333333
31.12,40.54,24.27,59.31,4.42,1.32,2004-03-28,2004,3,False,True,False,5.271314060446784,27.63066666666667
31.75,40.91,24.4,56.95,3.29,0.54,2004-03-29,2004,3,False,True,False,5.901314060446783,27.866
30.73,38.32,25.08,62.88,4.39,0.72,2004-03-30,2004,3,False,False,False,4.881314060446783,28.01366666666667
31.23,38.27,25.57,57.6,3.75,0.12,2004-03-31,2004,3,False,False,False,5.381314060446783,28.202666666666666
31.91,39.38,24.98,52.26,2.7,0.0,2004-04-01,2004,4,False,False,False,6.061314060446783,28.457
31.2,38.64,25.22,58.48,3.13,0.87,2004-04-02,2004,4,False,False,False,5.351314060446782,28.7
31.54,40.36,24.48,58.25,3.69,0.25,2004-04-03,2004,4,False,True,False,5.691314060446782,28.972333333333335
30.79,36.93,26.01,64.82,4.59,6.67,2004-04-04,2004,4,False,False,False,4.941314060446782,29.192666666666664
30.13,36.65,25.09,67.8,4.58,1.36,2004-04-05,2004,4,False,False,False,4.281314060446782,29.346999999999998
29.41,35.8,25.27,70.26,3.92,7.88,2004-04-06,2004,4,False,False,False,3.561314060446783,29.528
28.07,34.29,24.34,70.82,3.89,8.79,2004-04-07,2004,4,False,False,False,2.221314060446783,29.649333333333335
28.98,36.6,22.62,68.1,3.91,0.96,2004-04-08,2004,4,False,False,False,3.1313140604467833,29.754666666666665
29.99,36.81,25.15,69.03,5.03,0.51,2004-04-09,2004,4,False,False,False,4.141314060446781,29.88266666666667
31.47,39.44,25.57,64.41,5.49,0.19,2004-04-10,2004,4,False,False,False,5.621314060446782,30.070666666666668
31.92,40.29,26.19,65.44,5.16,1.62,2004-04-11,2004,4,False,True,False,6.071314060446785,30.247333333333337
32.24,41.26,26.3,64.3,5.0,0.78,2004-04-12,2004,4,False,True,False,6.391314060446785,30.394333333333336
32.56,42.61,25.9,61.43,4.7,0.0,2004-04-13,2004,4,False,True,False,6.711314060446785,30.535
32.52,42.88,25.47,60.0,6.54,0.0,2004-04-14,2004,4,False,True,False,6.671314060446786,30.662666666666667
32.68,42.65,26.09,61.07,7.13,0.0,2004-04-15,2004,4,False,True,False,6.831314060446783,30.80166666666667
33.14,43.81,25.12,55.05,5.61,0.0,2004-04-16,2004,4,False,True,False,7.291314060446783,30.938333333333333
33.87,44.61,25.91,55.46,4.3,0.0,2004-04-17,2004,4,False,True,False,8.02131406044678,31.076666666666668
33.51,43.93,26.34,59.71,4.25,0.02,2004-04-18,2004,4,False,True,False,7.661314060446781,31.206666666666667
32.84,41.23,26.41,60.06,3.28,2.58,2004-04-19,2004,4,False,True,False,6.991314060446786,31.291666666666668
31.25,38.04,26.35,64.45,4.24,1.6,2004-04-20,2004,4,False,False,False,5.401314060446783,31.337333333333333
30.46,36.68,25.62,67.4,4.84,5.13,2004-04-21,2004,4,False,False,False,4.611314060446784,31.342666666666666
30.47,37.17,25.93,68.35,5.95,1.64,2004-04-22,2004,4,False,False,False,4.621314060446782,31.326666666666664
29.61,36.09,25.72,73.93,4.47,18.7,2004-04-23,2004,4,False,False,False,3.7613140604467823,31.274
29.88,36.22,25.23,67.92,3.43,3.89,2004-04-24,2004,4,False,False,False,4.031314060446782,31.238666666666667
29.41,35.23,23.83,64.48,2.17,0.04,2004-04-25,2004,4,False,False,False,3.561314060446783,31.19333333333333
29.93,36.44,24.13,61.88,2.24,2.84,2004-04-26,2004,4,False,False,False,4.081314060446783,31.153666666666666
29.87,35.72,24.89,59.78,1.99,0.01,2004-04-27,2004,4,False,False,False,4.021314060446784,31.112000000000002
30.69,37.36,24.6,60.37,3.11,0.05,2004-04-28,2004,4,False,False,False,4.841314060446784,31.076666666666664
30.85,37.47,25.44,64.58,3.37,8.38,2004-04-29,2004,4,False,False,False,5.001314060446784,31.080666666666666
31.7,39.85,25.34,59.77,3.7,1.61,2004-04-30,2004,4,False,False,False,5.851314060446782,31.096333333333337
32.24,40.38,25.29,58.22,3.42,0.48,2004-05-01,2004,5,False,True,False,6.391314060446785,31.107333333333333
32.72,40.98,25.77,56.68,3.11,0.13,2004-05-02,2004,5,False,True,False,6.871314060446782,31.158
32.87,40.43,25.7,54.77,1.93,0.0,2004-05-03,2004,5,False,True,False,7.02131406044678,31.202333333333332
33.2,40.44,26.34,51.01,2.05,0.0,2004-05-04,2004,5,False,True,False,7.351314060446786,31.282666666666668
33.57,41.33,26.69,49.5,3.85,0.0,2004-05-05,2004,5,False,True,False,7.721314060446783,31.397333333333332
33.89,42.05,27.15,52.44,5.24,0.0,2004-05-06,2004,5,False,True,False,8.041314060446783,31.54666666666667
33.88,42.47,26.97,54.11,4.88,0.0,2004-05-07,2004,5,False,True,False,8.031314060446785,31.740333333333336
33.12,41.7,26.57,51.31,4.97,0.0,2004-05-08,2004,5,False,True,False,7.27131406044678,31.87833333333333
32.91,41.15,26.88,54.53,5.71,0.0,2004-05-09,2004,5,False,True,False,7.0613140604467795,31.975666666666665
33.7,42.52,27.64,56.35,6.57,0.0,2004-05-10,2004,5,False,True,False,7.851314060446786,32.05
33.95,41.57,28.41,57.8,7.41,0.0,2004-05-11,2004,5,False,True,False,8.101314060446786,32.117666666666665
34.4,42.74,28.96,59.84,6.4,0.0,2004-05-12,2004,5,False,True,False,8.551314060446781,32.18966666666667
34.0,41.54,29.43,61.74,6.27,0.0,2004-05-13,2004,5,False,True,False,8.151314060446783,32.23766666666667
34.39,40.65,29.78,59.77,5.19,0.27,2004-05-14,2004,5,False,True,False,8.541314060446783,32.3
32.55,38.02,29.31,70.62,6.05,4.07,2004-05-15,2004,5,False,False,False,6.70131406044678,32.29566666666667
32.31,37.82,28.35,65.82,4.0,0.41,2004-05-16,2004,5,False,False,False,6.461314060446785,32.268
31.65,36.54,27.35,67.08,3.02,0.0,2004-05-17,2004,5,False,False,False,5.801314060446781,32.193999999999996
32.7,38.02,28.1,63.78,3.19,0.04,2004-05-18,2004,5,False,False,False,6.851314060446786,32.167
35.09,42.92,27.93,54.54,2.85,2.03,2004-05-19,2004,5,False,True,False,9.241314060446786,32.242
35.62,44.39,28.12,52.65,3.32,2.78,2004-05-20,2004,5,False,True,False,9.77131406044678,32.38766666666667
33.76,42.11,28.34,65.83,3.74,17.96,2004-05-21,2004,5,False,True,False,7.911314060446781,32.49766666666667
32.66,39.99,27.83,69.09,5.34,8.76,2004-05-22,2004,5,False,False,False,6.8113140604467795,32.57066666666667
32.75,38.93,28.59,64.14,5.49,1.81,2004-05-23,2004,5,False,False,False,6.901314060446783,32.675333333333334
31.04,36.02,28.01,70.76,4.85,3.08,2004-05-24,2004,5,False,False,False,5.191314060446782,32.714
29.65,33.76,27.2,75.35,3.93,5.94,2004-05-25,2004,5,False,False,False,3.8013140604467814,32.722
30.39,35.44,26.45,69.61,3.08,0.93,2004-05-26,2004,5,False,False,False,4.541314060446783,32.73733333333333
31.3,37.19,26.49,64.91,3.59,1.39,2004-05-27,2004,5,False,False,False,5.451314060446784,32.785
31.81,37.57,27.19,65.52,3.84,0.28,2004-05-28,2004,5,False,False,False,5.961314060446782,32.82233333333333
31.44,37.25,27.41,67.26,4.89,0.24,2004-05-29,2004,5,False,False,False,5.591314060446784,32.842
32.08,39.27,26.99,63.94,5.19,0.2,2004-05-30,2004,5,False,False,False,6.231314060446781,32.85466666666667
31.11,36.7,27.24,68.83,4.8,0.83,2004-05-31,2004,5,False,False,False,5.261314060446782,32.817
30.81,35.86,27.28,73.59,4.35,9.22,2004-06-01,2004,6,False,False,False,4.961314060446782,32.75333333333334
30.69,36.07,27.04,72.27,4.92,4.71,2004-06-02,2004,6,False,False,False,4.841314060446784,32.68066666666667
29.68,33.17,27.51,82.1,5.18,26.92,2004-06-03,2004,6,False,False,False,3.8313140604467826,32.56333333333333
30.18,34.75,27.06,72.29,3.79,7.44,2004-06-04,2004,6,False,False,False,4.331314060446783,32.45033333333333
30.53,35.36,26.14,70.48,3.14,0.01,2004-06-05,2004,6,False,False,False,4.681314060446784,32.33833333333333
30.03,33.78,27.01,77.09,3.63,3.88,2004-06-06,2004,6,False,False,False,4.181314060446784,32.21
30.28,35.14,26.21,72.92,3.12,1.03,2004-06-07,2004,6,False,False,False,4.431314060446784,32.11533333333333
29.47,32.83,26.92,78.07,3.24,9.54,2004-06-08,2004,6,False,False,False,3.6213140604467817,32.00066666666667
29.62,33.06,26.49,78.7,2.21,5.57,2004-06-09,2004,6,False,False,False,3.771314060446784,31.86466666666667
31.31,36.81,26.7,69.27,2.66,1.46,2004-06-10,2004,6,False,False,False,5.461314060446782,31.776666666666664
30.11,33.08,27.37,78.29,2.77,4.18,2004-06-11,2004,6,False,False,False,4.261314060446782,31.633666666666667
29.17,32.67,26.7,84.13,6.14,12.88,2004-06-12,2004,6,False,False,False,3.3213140604467846,31.47266666666667
28.54,30.59,27.46,89.1,7.08,30.16,2004-06-13,2004,6,False,False,False,2.691314060446782,31.27766666666667
28.22,29.85,27.11,90.8,6.97,58.21,2004-06-14,2004,6,True,False,True,2.3713140604467817,31.133333333333333
28.34,30.14,27.06,90.28,4.34,25.17,2004-06-15,2004,6,False,False,False,2.4913140604467827,31.000999999999998
28.5,31.43,26.85,87.58,3.58,2.08,2004-06-16,2004,6,False,False,False,2.651314060446783,30.896
28.3,30.2,26.65,89.58,3.44,7.43,2004-06-17,2004,6,False,False,False,2.4513140604467836,30.749333333333333
28.34,31.18,26.21,86.85,5.32,5.99,2004-06-18,2004,6,False,False,False,2.4913140604467827,30.52433333333333
28.38,30.99,26.53,87.62,4.35,13.04,2004-06-19,2004,6,False,False,False,2.531314060446782,30.283
28.34,31.99,26.45,87.08,5.49,14.29,2004-06-20,2004,6,False,False,False,2.4913140604467827,30.10233333333333
29.31,32.97,26.61,80.86,6.57,7.39,2004-06-21,2004,6,False,False,False,3.4613140604467816,29.990666666666666
29.06,32.39,26.45,84.87,5.5,2.06,2004-06-22,2004,6,False,False,False,3.2113140604467816,29.867666666666665
30.73,36.14,26.64,77.6,5.06,0.09,2004-06-23,2004,6,False,False,False,4.881314060446783,29.857333333333333
29.86,34.3,26.83,80.6,3.76,1.33,2004-06-24,2004,6,False,False,False,4.011314060446782,29.86433333333333
30.55,34.79,27.21,79.16,1.93,1.87,2004-06-25,2004,6,False,False,False,4.701314060446784,29.869666666666664
30.74,35.01,27.42,77.35,2.19,0.99,2004-06-26,2004,6,False,False,False,4.891314060446781,29.851
30.46,34.72,27.06,78.61,2.4,0.25,2004-06-27,2004,6,False,False,False,4.611314060446784,29.806
29.28,32.32,27.32,85.19,3.9,5.28,2004-06-28,2004,6,False,False,False,3.431314060446784,29.733999999999998
28.76,31.43,26.87,87.55,4.15,4.84,2004-06-29,2004,6,False,False,False,2.9113140604467844,29.62333333333333
28.94,31.52,26.75,85.43,2.59,14.3,2004-06-30,2004,6,False,False,False,3.091314060446784,29.551
